Date,Quantity,Item,Price ,Sales
2/18/2022,1,Dining 4's,"6,052.80",5660
2/19/2022,1,Dining 8's,"9,110.00",9110
2/19/2022,1,Dining 6's,"7,510.00",7510
2/19/2022,1,Imelda 4's A,"9,335.00",9335
2/19/2022,1,Francia,"15,450.00",15450
2/19/2022,1,Chloe,"6,065.00",6065
2/19/2022,4,SB 54x75,"3,735.00",3735
2/19/2022,2,SB 60 Fc,"4,235.00",8470
2/19/2022,2,DD 36x48,"5,585.00",11170
2/19/2022,2,Dining 4's,"5,660.00",11320
2/19/2022,2,Dining 8's,"9,110.00",18220
2/19/2022,4,Cushion,120,480
2/19/2022,1,Imelda 4's A,"9,335.00",9335
2/21/2022,2,DD 36x48,"5,585.00",11170
2/21/2022,3,DD 36x54,"5,785.00",17355
2/21/2022,3,DD 36x60,"6,135.00",18405
2/21/2022,2,SB 48x75,"3,385.00",6770
2/21/2022,2,SB 60x75,"3,835.00",7670
2/21/2022,1,Bahamas 60,"7,530.00",7530
2/21/2022,1,Jacob,"5,440.00",5440
2/21/2022,1,Gideon,"7,930.00",7930
2/21/2022,1,Jonas,"6,575.00",6575
2/21/2022,1,Sheena,"10,550.00",10550
2/21/2022,1,Nicole,"10,550.00",10550
2/21/2022,1,celine,"9,115.00",9115
2/21/2022,1,Le Bron,"13,450.00",13450
2/21/2022,1,Bella,"8,150.00",8150
2/23/2022,1,Imelda 4's A,"9,335.00",9335
2/24/2022,1,Le Bron,"15,075.00",15075
2/27/2022,2,Dining 6's,"7,510.00",15020
2/27/2022,2,Dining 4's,"5,660.00",11320
03/01/2022,1,Dining 4's,"5,660.00",5660
03/01/2022,2,SB 36x75,"2,985.00",5970
03/01/2022,1,SB 48x75,"3,385.00",3385
03/01/2022,1,Chelsea,"6,065.00",6065
03/01/2022,1,Liera 60,"9,180.00",9180
03/01/2022,1,Platera 48,"6,975.00",6975
03/01/2022,2,Francia,"15,450.00",30900
03/01/2022,1,Dining 6's,"7,895.00",7895
03/01/2022,1,Dining 6's,"7,992.80",7992.8
03/01/2022,1,Jonas 48,"6,790.00",6790
03/01/2022,1,Judah 48,"6,790.00",6790
03/01/2022,4,La Elegancia,"10,635.00",42540
03/01/2022,5,Jillienne,"7,015.00",35075
03/01/2022,4,Chloe,"6,065.00",24260
03/01/2022,4,Cholo,"6,065.00",24260
03/01/2022,1,Dining 4's,"6,240.00",6240
03/01/2022,1,Francia,"17,025.00",17025
03/01/2022,1,Imelda 4's A,"10,837.50",10837.5
03/01/2022,1,Francia,"17,025.00",17025
03/02/2022,1,Lalie,"11,700.00",11700
03/02/2022,1,Khim,"8,850.00",8850
03/02/2022,1,Nicole,"10,550.00",10550
03/02/2022,1,Sheena,"10,550.00",10550
03/02/2022,1,Chelsea,"6,065.00",6065
03/02/2022,1,Marco,"6,065.00",6065
03/02/2022,1,Chloe,"6,065.00",6065
03/02/2022,1,Chollo,"6,065.00",6065
03/02/2022,5,Dining 6's,"7,510.00",37550
03/02/2022,,,0,0
03/02/2022,2,Jillienne,"7,015.00",14030
03/02/2022,2,Chollo,"6,065.00",12130
03/02/2022,2,Chloe,"6,065.00",12130
03/03/2022,3,Francia,"17,200.00",51600
03/03/2022,1,Bella,"9,360.00",9360
03/03/2022,1,Khim,"10,000.00",10000
03/03/2022,1,Justine,"10,384.00",10384
03/03/2022,2,DD 36x54,"6,460.00",12920
03/03/2022,1,DD 36x60,"6,740.00",6740
03/03/2022,2,SB 48x75,"3,800.00",7600
03/03/2022,1,Le Bron,"13,450.00",13450
03/03/2022,1,Francia,"15,450.00",15450
03/03/2022,1,Lexie,"10,250.00",10250
03/03/2022,1,Jessa,"8,215.00",8215
03/03/2022,1,Chelsea,"6,065.00",6065
03/03/2022,1,Marco,"6,065.00",6065
03/03/2022,1,Jacob,"5,440.00",5440
03/03/2022,1,Jonas 48,"6,575.00",6575
03/03/2022,1,Marco,"6,065.00",6065
03/07/2022,4,Dining 4's,"5,660.00",22640
03/07/2022,4,Dining 6's,"7,510.00",30040
03/07/2022,2,DD 36x36,"5,435.00",10870
03/07/2022,2,DD 36x48,"5,585.00",11170
03/07/2022,4,SB 48x75,"3,385.00",13540
03/07/2022,3,SB 60x75,"3,835.00",11505
03/07/2022,2,Angeline,"9,065.00",18130
03/07/2022,1,Celine,"9,115.00",9115
03/07/2022,2,Hazelle,"9,015.00",18030
03/07/2022,1,Bella,"8,150.00",8150
03/07/2022,1,Le Bron,"13,450.00",13450
03/07/2022,1,Lalie,"11,700.00",11700
03/07/2022,3,Imelda 4's A,"10,000.00",30000
03/07/2022,2,Imelda 4's W,"10,000.00",20000
03/08/2022,1,Jonas 48,"7,000.00",7000
03/08/2022,1,Ruth,"7,000.00",7000
03/08/2022,1,Jethro,"8,480.00",8480
03/08/2022,2,Platera 48,"15,624.00",31248
03/08/2022,1,Dana,"9,120.00",9120
03/08/2022,1,Liera 60,"9,840.00",9840
03/08/2022,1,SB 36x75,"3,440.00",3440
03/08/2022,1,SB 48x75,"3,800.00",3800
03/08/2022,1,SB 54x75,"4,280.00",4280
03/08/2022,1,SB 60x75,"4,600.00",4600
03/08/2022,1,DD 36x36,"5,980.00",5980
03/08/2022,1,DD 36x48,"6,100.00",6100
03/08/2022,1,DD 36x54,"6,460.00",6460
03/08/2022,1,DD 36x60,"6,740.00",6740
03/08/2022,2,Dining 6's,"8,240.00",16480
03/08/2022,2,Dining 8's,"10,292.00",20584
03/08/2022,1,Jethro,"8,480.00",8480
03/08/2022,1,Jonas 48,"7,000.00",7000
03/08/2022,1,Platera 48,"7,812.00",7812
03/08/2022,1,Danna,"9,120.00",9120
03/08/2022,1,DD 36x60,"6,135.00",6135
03/08/2022,1,DD 36x36,"5,435.00",5435
03/08/2022,1,Francia,"15,450.00",15450
03/08/2022,1,Imelda 4's A,"9,335.00",9335
03/08/2022,1,Imelda 311,"9,835.00",9835
03/08/2022,1,Imelda 4's W,"10,221.00",10221
03/08/2022,1,Madrid,"12,590.00",10072
03/08/2022,2,Cattleya DD 36x48,"8,300.00",6640
03/08/2022,2,DD 36x54,"8,750.00",7000
03/08/2022,2,DD 36x60,"9,200.00",7360
03/08/2022,2,SB 36x75,"4,650.00",3720
03/08/2022,1,SB 48x75,"5,200.00",4160
03/08/2022,1,SB 54x75,"5,820.00",4656
03/08/2022,1,SB 60x75,"6,170.00",4936
03/08/2022,2,Dining 4's ,"8,320.00",6656
03/08/2022,4,Dining 6's,"10,950.00",8760
03/09/2022,1,La Elegancia,"10,635.00",8508
03/09/2022,3,Jilliene,"7,015.00",5612
03/09/2022,3,Cholo,"6,065.00",4852
03/09/2022,3,Chloe,"6,065.00",4852
03/09/2022,2,Francia,"15,450.00",12360
03/09/2022,2,Le Bron,"13,450.00",10760
03/09/2022,1,Bella,"8,150.00",6520
03/09/2022,1,Dining 8's,"9,110.00",7288
03/09/2022,1,Danna,"8,530.00",6824
03/09/2022,1,OT 18x36,"2,685.00",2148
03/09/2022,1,OT 20x40,"2,910.00",2328
03/09/2022,1,Chloe,"6,525.00",5220
03/09/2022,1,Center w/ 3/8,"1,890.00",1512
3/13/2022,1,Platera 48 Ord.,"7,586.25",6069
3/13/2022,1,Jessa,"8,812.50",7050
3/13/2022,1,Sheena,"11,250.00",9000
3/13/2022,4,Francia,"15,450.00",12360
3/13/2022,1,Aleck,"11,000.00",8800
3/16/2022,2,Dining 4's,"5,660.00",4528
3/16/2022,2,Dining 6's,"7,510.00",6008
3/16/2022,2,Dining 8's,"9,110.00",7288
3/16/2022,1,SB 48x75,"3,385.00",2708
3/16/2022,1,Eleazar,"5,575.00",4460
3/16/2022,1,Luxemburg,"8,680.00",6944
3/16/2022,1,Platera 48,"6,975.00",5580
3/14/2022,1,Imelda 311,"10,837.50",8670
3/14/2022,3,DD 36x36,"5,435.00",4348
3/19/2022,1,Khim,"9,337.50",7470
3/19/2022,2,Imelda 4's W,"10,537.50",8430
3/18/2022,1,SB 54x75,"4,365.00",3492
3/18/2022,1,Sb 60x75,"4,627.50",3702
3/25/2022,4,DD 36x36,"5,820.00",4656
3/27/2022,2,SB 60x75,"49,360.00",39488
3/27/2022,3,Foam 60x6x75,"3,864.00",3091.2
3/27/2022,1,Francia,"18,160.00",14528
3/27/2022,1,Butler,"13,200.00",10560
3/27/2022,1,California,"16,000.00",12800
3/27/2022,24,Dining Chair 102,955.8,764.64
3/27/2022,4,DD 36x48,"6,176.25",4941
3/27/2022,2,DD 36x54,"6,540.75",5232.6
3/27/2022,4,Sb 54x75,"4,333.50",3466.8
3/27/2022,6,DD 36x60,"6,824.25",5459.4
3/27/2022,6,SB 60x75,"4,657.50",3726
3/27/2022,4,SB 36x75,"3,483.00",2786.4
3/27/2022,1,DD 36x36,"6,054.75",4843.8
3/27/2022,1,Hazelle,"9,679.50",7743.6
3/27/2022,2,Angeline,"19,359.00",15487.2
3/27/2022,1,Wennylen,"9,679.50",7743.6
3/27/2022,1,Michelle,"9,679.50",7743.6
3/27/2022,2,Aleck,"24,948.00",19958.4
3/27/2022,2,Lalie,"13,365.00",10692
3/27/2022,4,Francia,"17,415.00",13932
3/27/2022,1,Khim,"10,125.00",8100
3/27/2022,1,Bella,"9,477.00",7581.6
3/28/2022,2,Foam 54x4x75,"2,681.25",2145
3/28/2022,1,Khim,"9,637.50",7710
3/28/2022,1,Center w/ 3/8,"1,890.00",1512
3/28/2022,1,SB 60x75,"3,835.00",3068
3/29/2022,1,OT 20x40,"3,835.00",3068
3/29/2022,11,Dining 102,"1,032.00",825.6
3/29/2022,3,SB 54x75,"4,708.00",3766.4
3/29/2022,3,DD 36x36,"6,578.00",5262.4
3/29/2022,2,DD 36x48,"6,710.00",5368
3/29/2022,6,Center w/ 3/8,"2,006.40",1605.12
3/29/2022,2,Dining 8's,"11,321.20",9056.96
3/29/2022,1,Lalie,"14,520.00",11616
3/29/2022,1,Clarisse,"11,616.00",9292.8
3/29/2022,2,Michelle,"10,516.00",8412.8
3/29/2022,1,Chelsea,"7,172.00",5737.6
3/29/2022,1,Chloe,"7,172.00",5737.6
3/29/2022,1,Jericho 48,"11,303.60",9042.88
3/29/2022,3,SB 54x75,"4,180.00",3344
3/30/2022,1,Francia,"15,450.00",12360
3/30/2022,2,Dining 6's,"7,510.00",6008
3/30/2022,2,Dining 8's,"9,110.00",7288
3/30/2022,2,Sb 48x75,"3,385.00",2708
3/30/2022,1,SB 48x75,"3,385.00",2708
3/30/2022,3,SB 36x75,"3,985.00",3188
3/30/2022,3,SB 54x75,"3,735.00",2988
3/30/2022,3,SB 60x75,"3,835.00",3068
04/04/2022,1,Dining 6's,"8,217.50",8217.5
04/04/2022,3,Dining 6's,"8,212.50",24637.5
04/04/2022,1,Dining 4's,"6,240.00",6240
04/06/2022,1,Justine,"10,387.50",10387.5
04/06/2022,2,SB 54x75,"4,365.00",8730
04/06/2022,1,Celine,"9,562.50",9562.5
04/07/2022,1,Jessa,"8,812.50",8812.5
04/07/2022,1,Marco,"6,525.00",6525
04/07/2022,1,Celine,"9,562.50",9562.5
04/07/2022,1,Hazelle,"9,562.50",9562.5
04/07/2022,1,Dining 4's,"6,240.00",6240
04/07/2022,1,Judah,"7,000.00",7000
04/07/2022,1,Jacob,"5,760.00",5760
04/07/2022,1,Jethro,"8,480.00",8480
04/07/2022,1,Liera 48,"8,280.00",8280
04/07/2022,1,SB 48x75,"3,800.00",3800
04/07/2022,1,Imelda 4's A,"10,556.00",10556
04/07/2022,1,Justine,"10,387.50",10387.5
04/07/2022,3,Center w/ 3/8,"1,890.00",5670
04/07/2022,1,Imelda 4's W,"10,537.50",10537.5
04/08/2022,1,SB 54x75,"4,568.70",4568.7
04/12/2022,1,Steffany,"13,593.75",13593.75
04/10/2022,2,Dining 8's,"9,110.00",18220
04/10/2022,1,DD 36x36,"5,436.00",5436
04/10/2022,1,DD 36x48,"5,585.00",5585
04/10/2022,1,DD 36x54,"5,785.00",5785
04/10/2022,1,DD 36x60,"6,135.00",6135
04/10/2022,2,Center w/ 3/8,"1,445.00",2890
04/10/2022,1,DD 60,"6,135.00",6135
04/10/2022,1,Dana,"8,530.00",8530
04/10/2022,2,Francia,"15,450.00",30900
4/13/2022,1,Dining 4's,"5,660.00",5660
4/13/2022,1,Dining 6's,"7,510.00",7510
4/13/2022,1,Dining 8's,"9,110.00",9110
4/13/2022,1,Chloe,"6,065.00",6065
4/13/2022,2,Francia,"15,450.00",30900
4/13/2022,1,Bubbles,"6,065.00",6065
4/13/2022,1,Imelda 4's W,"8,935.00",8935
4/13/2022,1,Imelda 4's A,"9,335.00",9335
4/13/2022,1,SB 36x75,"3,300.00",3300
4/13/2022,1,Francia,"15,450.00",15450
4/13/2022,1,Khim,"8,850.00",8850
4/13/2022,1,Julius,"10,600.00",10600
4/13/2022,1,Le Bron,"13,450.00",13450
4/13/2022,1,Danna,"8,530.00",8530
4/14/2022,1,Hazelle,"9,321.00",9321
4/14/2022,1,Angeline,"9,321.00",9321
4/14/2022,1,Wennylen,"9,321.00",9321
4/14/2022,1,Bella,"9,126.00",9126
4/14/2022,1,Jessa,"8,580.00",8580
4/14/2022,1,Chelsea,"6,357.00",6357
4/14/2022,1,Chloe,"6,357.00",6357
4/14/2022,1,Montreal 84,"10,764.00",10764
4/14/2022,1,Bahamas 60,"7,917.00",7917
4/14/2022,1,Paul 60,"9,555.00",9555
4/14/2022,1,Jericho 48,"10,058.10",10058.1
4/14/2022,4,Center w/ 3/8,"1,778.40",7113.6
4/14/2022,3,Dining 6's,"8,034.00",24102
4/14/2022,1,Dining 6's,"8,034.00",8034
4/14/2022,3,Dining 4's,"6,185.40",18556.2
4/14/2022,1,Dining 4's,"6,185.40",6185.4
4/14/2022,2,SB 36x75,"3,354.00",6708
4/14/2022,2,SB 48x75,"3,705.00",7410
4/14/2022,1,DD 36x48,"5,947.50",5947.5
4/14/2022,1,DD 36x54,"6,298.50",6298.5
4/16/2022,1,Ayesha,"17,172.00",17172
4/16/2022,4,California,"17,415.00",69660
4/16/2022,2,lalie,"13,365.00",26730
4/16/2022,1,Avor,"14,256.00",14256
4/16/2022,1,Bella,"9,477.00",9477
4/16/2022,1,Aleck,"12,474.00",12474
4/16/2022,1,Angeline,"9,679.50",9679.5
4/16/2022,1,Wennylen,"9,679.50",9679.5
4/16/2022,2,Chloe,"6,601.50",13203
4/16/2022,2,Chollo,"6,601.50",13203
4/16/2022,2,Marco,"6,601.50",13203
4/16/2022,2,Sophia,"7,618.05",15236.1
4/16/2022,5,Dining 6's,"8,343.00",41715
4/16/2022,7,Dining 6's,"8,343.00",58401
4/16/2022,12,Side w/ 3/8,"1,530.90",18370.8
4/16/2022,6,SB 48x75,"3,847.50",23085
4/16/2022,6,DD 36x48,"6,176.25",37057.5
4/16/2022,6,DD 36x54,"6,540.75",39244.5
4/16/2022,1,Esmeralda 4's,"14,825.00",14825
4/19/2022,2,Jella,"10,350.00",20700
4/19/2022,2,Brewster,"10,550.00",21100
4/19/2022,2,Adams,"11,000.00",22000
4/19/2022,2,Shiela,"10,400.00",20800
4/19/2022,1,Michelle,"9,115.00",9115
4/19/2022,1,Angeline,"9,065.00",9065
4/19/2022,1,Celine,"9,115.00",9115
4/19/2022,2,Bella,"8,150.00",16300
4/19/2022,2,Avor,"12,650.00",25300
4/19/2022,1,Celine,"9,115.00",9115
4/19/2022,1,DD 36x48,"5,585.00",5585
4/19/2022,1,Lalie,"13,200.00",13200
4/20/2022,1,Mikas,"8,445.00",8445
4/20/2022,1,Jethro,"8,445.00",8445
4/20/2022,1,Judah,"7,012.50",7012.5
4/20/2022,2,Jericho 60,"9,978.75",19957.5
4/20/2022,1,Celine,"9,562.50",9562.5
4/20/2022,2,Michelle,"9,562.50",19125
4/20/2022,1,California,"15,000.00",15000
4/20/2022,1,Sheena,"11,250.00",11250
4/20/2022,3,DD 36x48,"6,412.50",19237.5
4/20/2022,2,DD 36x54,"6,562.50",13125
4/20/2022,1,Jacob,"5,812.50",5812.5
4/20/2022,1,Danna,"9,097.50",9097.5
4/20/2022,1,Paul 60,"9,772.50",9772.5
4/20/2022,1,Jericho 60,"11,505.00",11505
4/20/2022,1,Platera 36,"6,078.75",6078.75
4/20/2022,1,SB 36x75,"3,487.50",3487.5
4/20/2022,1,SB 60x75,"4,627.50",4627.5
4/20/2022,1,DD 36x48,"6,412.50",6412.5
4/20/2022,1,Imelda 4's A,"10,837.50",10837.5
4/20/2022,10,Center w/ 3/8,"1,890.00",18900
4/20/2022,2,Dining 4's,"12,480.00",24960
4/21/2022,1,Francia,"18,920.00",18920
4/21/2022,3,DD 36x36,"6,578.00",19734
4/21/2022,2,Sb 54x75,"4,708.00",9416
4/21/2022,2,SB 60x75,"5,060.00",10120
4/21/2022,1,Cincinnati,"10,692.00",10692
4/21/2022,1,Portugal,"8,285.20",8285.2
4/21/2022,1,Judah,"7,700.00",7700
4/21/2022,1,Jonas ,"7,700.00",7700
4/21/2022,1,Imelda 311,"11,062.50",11062.5
4/21/2022,1,Aleck ,"11,962.50",11962.5
4/22/2022,2,Francia,"18,920.00",37840
4/22/2022,1,Sydney,"18,920.00",18920
4/22/2022,1,Lalie,"17,996.00",17996
4/22/2022,1,Shiela,"14,520.00",14520
4/22/2022,1,Sheena,"12,012.00",12012
4/22/2022,1,Justine,"12,364.00",12364
4/22/2022,1,Steffany,"15,400.00",15400
4/22/2022,1,Jessa,"9,680.00",9680
4/22/2022,1,Montreal 60,"8,932.00",8932
4/22/2022,1,Bahamas 60,"8,932.00",8932
4/22/2022,1,Portugal,"8,285.20",8285.2
4/22/2022,1,Madrid,"10,692.00",10692
4/22/2022,1,Bar Counter 60,"10,745.00",10745
4/26/2022,1,Imelda 311,"11,062.50",11062.5
4/26/2022,2,Imelda 311 W,"11,062.50",22125
4/26/2022,2,Imelda 4's W,"10,537.50",21075
4/26/2022,1,Bella,"8,962.50",8962.5
4/26/2022,1,Sb 60x75,"4,627.50",4627.5
4/26/2022,2,Center w/ 3/8,"1,890.00",3780
4/26/2022,1,Danna,"9,097.50",9097.5
4/26/2022,1,Jethro,"8,445.00",8445
4/26/2022,1,Jericho ,"11,505.00",11505
4/26/2022,1,Imelda 4's W,"10,537.50",10537.5
4/26/2022,3,SB 60x75,"3,835.00",11505
4/26/2022,3,SB 48x75,"3,385.00",10155
4/26/2022,4,DD 36x36,"5,436.00",21744
4/26/2022,2,Ayen,"9,065.00",18130
4/26/2022,1,Celine,"9,115.00",9115
4/26/2022,1,Wennylen,"9,115.00",9115
4/26/2022,1,Sydney,"14,700.00",14700
4/27/2022,2,SB 36x75,"3,440.00",6880
4/27/2022,2,SB 48x75,"3,800.00",7600
4/27/2022,2,SB 54x75,"4,280.00",8560
4/27/2022,7,SB 60x75,"4,600.00",32200
4/27/2022,2,DD 36x36,"59,800.00",119600
4/27/2022,2,DD 36x54,"6,460.00",12920
4/27/2022,2,DD 36x60,"6,740.00",13480
4/27/2022,1,Ericka,"5,280.00",5280
4/27/2022,1,Platera 36,"6,260.00",6260
4/27/2022,1,Eleazar,"6,080.00",6080
4/27/2022,1,Jonas,"7,000.00",7000
4/27/2022,1,Mikas ,"8,480.00",8480
4/27/2022,1,Francia,"15,450.00",15450
4/27/2022,1,Wennylen,"9,115.00",9115
4/27/2022,1,Stefanny,"12,500.00",12500
4/27/2022,1,lalie,"11,700.00",11700
4/27/2022,1,DD 36x48,"5,585.00",5585
4/27/2022,1,DD 36x54,"5,785.00",5785
4/27/2022,1,DD 36x60,"6,135.00",6135
4/27/2022,1,SB 48x75 FC,"3,385.00",3385
4/27/2022,1,SB 54x75 FC,"3,785.00",3785
4/27/2022,1,Paul 60,"9,080.00",9080
4/28/2022,4,Chloe,"6,065.00",24260
4/28/2022,4,Marco,"6,065.00",24260
4/28/2022,2,Chollo,"6,065.00",12130
4/28/2022,1,Francia,"15,450.00",15450
4/28/2022,1,DD 36x36,"5,435.00",5435
4/28/2022,3,SB 36x75,"2,985.00",8955
4/28/2022,3,SB 48x75,"3,385.00",10155
4/28/2022,3,SB 54x75,"3,735.00",11205
4/28/2022,1,SB 60x75,"3,835.00",3835
4/28/2022,1,DD 36x36,"5,435.00",5435
4/28/2022,1,SB 36x75,"2,985.00",2985
4/28/2022,1,SB 60x75,"3,835.00",3835
4/28/2022,1,Chollo,"6,065.00",6065
4/28/2022,1,Marco,"6,065.00",6065
4/29/2022,1,SB 48x75,"3,385.00",3385
4/29/2022,1,Esmeralda 4's,"10,335.00",10335
4/29/2022,1,La Elegancia,"10,635.00",10635
4/29/2022,4,DD 36x36,"5,435.00",21740
4/29/2022,1,DD 36x36 Cattleya ,"5,535.00",5535
4/29/2022,2,SB 48x75,"3,385.00",6770
05/02/2022,1,Brewster,"11,250.00",11250
05/02/2022,1,Michelle,"9,562.50",9562.5
05/02/2022,2,Ayesha,"17,687.16",35374.32
05/02/2022,1,Aleck,"12,846.60",12846.6
05/02/2022,3,Lalie,"13,770.00",41310
05/02/2022,2,Bella,"9,760.50",19521
05/02/2022,2,Sydney,"17,062.65",34125.3
05/02/2022,1,Clarisse,"11,016.00",11016
05/02/2022,2,Chelsea,"6,804.00",13608
05/02/2022,2,Chloe,"6,804.00",13608
05/02/2022,1,Chollo,"6,804.00",6804
05/02/2022,3,Angeline,"9,971.10",29913.3
05/02/2022,4,Michelle,"9,971.10",39884.4
05/02/2022,2,Celine,"9,971.10",19942.2
05/02/2022,1,Ayen,"9,971.10",9971.1
05/02/2022,2,Wennylen,"9,971.10",19942.2
05/02/2022,2,Jessa,"9,177.30",18354.6
05/02/2022,1,Foam 60x4 ,"2,667.50",2667.5
05/02/2022,1,Brewster,"11,250.00",11250
05/02/2022,1,Michelle,"9,562.50",9562.5
05/03/2022,3,Francia,"15,450.00",46350
05/03/2022,1,Chelsea,"6,065.00",6065
05/03/2022,1,Judah,"6,575.00",6575
05/05/2022,1,Clarisse,"10,300.00",10300
05/10/2022,1,California,"15,000.00",15000
05/11/2022,1,Ayesha,"15,000.00",15000
05/11/2022,2,Aleck,"11,000.00",22000
05/11/2022,1,Butler,"11,600.00",11600
05/11/2022,1,Lalie,"11,700.00",11700
05/11/2022,1,Hazelle,"9,015.00",9015
05/11/2022,1,Nicole,"10,550.00",10550
05/11/2022,1,shilea,"10,400.00",10400
05/11/2022,1,Jella Special,"10,400.00",10400
05/11/2022,1,Wennylen,"9,115.00",9115
05/11/2022,1,Bea,"13,450.00",13450
05/11/2022,1,Justine,"9,400.00",9400
05/11/2022,1,Sheena,"10,550.00",10550
05/11/2022,1,Ayen,"9,065.00",9065
05/11/2022,1,Danna,"8,530.00",8530
05/11/2022,1,Paul 48,"7,725.00",7725
05/11/2022,1,Ruth,"6,575.00",6575
05/11/2022,1,Jethro 60,"7,930.00",7930
05/11/2022,1,Mikas,"7,930.00",7930
05/11/2022,1,Liera 48,"7,725.00",7725
05/11/2022,1,Eleazar,"5,575.00",5575
05/11/2022,1,Jonas,"6,575.00",6575
05/11/2022,1,DD 36x54,"5,785.00",5785
05/11/2022,2,DD 36x60,"6,135.00",12270
05/11/2022,2,SB 48x75,"3,385.00",6770
05/11/2022,2,SB 54x75,"3,735.00",7470
05/11/2022,4,Side Table w/ 3/8,"1,760.00",7040
05/11/2022,3,SB 36x75,"3,720.00",11160
05/11/2022,1,SB 36x75 FC,"4,520.00",4520
05/11/2022,2,Michelle,"10,200.00",20400
05/11/2022,1,WEnnylen,"10,200.00",10200
05/11/2022,2,Foam 48x4,"2,396.00",4792
05/11/2022,3,Foam 54x6,"3,404.00",10212
05/11/2022,1,Foam 48x6,"3,276.00",3276
05/11/2022,1,Foam 36x6,"2,648.00",2648
05/11/2022,1,Chair Imelda A,"2,368.00",2368
05/11/2022,1,Justine,"10,387.50",10387.5
05/11/2022,1,Celine,"9,562.50",9562.5
05/11/2022,1,DD 36x60,"6,900.00",6900
05/11/2022,1,SB 48x75,"3,915.00",3915
05/12/2022,2,SB 36x75,"2,985.00",5970
05/12/2022,1,Sb 48x75,"3,385.00",3385
05/12/2022,1,Sb 54x75,"3,735.00",3735
05/12/2022,1,Chloe,"6,065.00",6065
05/12/2022,1,Chelsea,"6,065.00",6065
05/12/2022,2,Marco,"6,065.00",12130
05/12/2022,1,Jericho,"11,852.00",11852
05/12/2022,1,Jethro 60,"8,480.00",8480
05/12/2022,1,Mikas,"8,480.00",8480
05/12/2022,2,Ruth,"7,000.00",14000
5/14/2022,1,Ayesha,"15,000.00",15000
5/14/2022,1,Celine,"9,115.00",9115
5/14/2022,1,Chelsea,"6,065.00",6065
5/14/2022,1,Chloe,"6,065.00",6065
5/14/2022,1,Francia,"15,450.00",15450
5/14/2022,1,Lalie,"11,700.00",11700
5/14/2022,1,SB 54x75,"3,735.00",3735
5/14/2022,1,SB 48x75,"3,385.00",3385
5/14/2022,1,Dana,"8,530.00",8530
5/14/2022,1,Sheena,"11,250.00",11250
5/14/2022,1,Ruth,"7,012.50",7012.5
5/14/2022,1,Top Glass 6's,"1,975.00",1975
5/14/2022,2,Francia,"15,450.00",30900
5/14/2022,1,Le Bron,"13,450.00",13450
5/14/2022,1,Hazelle,"9,015.00",9015
5/14/2022,1,Jericho,"10,580.00",10580
5/16/2022,1,Justine,"10,387.00",10387
5/20/2022,2,Avor,"12,650.00",25300
5/20/2022,2,Aleck,"11,000.00",22000
5/20/2022,2,Ayen,"9,065.00",18130
5/20/2022,2,Hazelle,"9,015.00",18030
5/20/2022,3,Dining 6's,"7,510.00",22530
5/20/2022,2,Celine,"9,115.00",18230
5/20/2022,1,Jethro,"8,480.00",8480
5/20/2022,1,Mikas,"8,480.00",8480
5/20/2022,1,Ruth,"7,000.00",7000
5/20/2022,1,Jonas,"7,000.00",7000
5/20/2022,1,Paul 48,"8,280.00",8280
5/20/2022,1,SB 48x75,"3,800.00",3800
5/20/2022,1,Ayen,"9,560.00",9560
5/20/2022,1,Celine,"9,560.00",9560
5/20/2022,1,Wennylen,"9,560.00",9560
5/21/2022,1,Adams,"11,000.00",11000
5/21/2022,1,Nicole,"10,550.00",10550
5/21/2022,1,Shiela,"10,400.00",10400
5/21/2022,1,Justine,"9,400.00",9400
5/21/2022,1,Bubbles,"6,065.00",6065
5/21/2022,1,Chelsea,"6,065.00",6065
5/21/2022,1,Chloe,"6,065.00",6065
5/21/2022,1,Royce,"6,065.00",6065
5/21/2022,1,Marco,"6,065.00",6065
5/21/2022,1,Jonas,"7,012.50",7012.5
5/21/2022,1,Ruth,"7,012.50",7012.5
5/21/2022,1,Eleazar,"6,063.75",6063.75
5/21/2022,1,Bubbles,"6,525.00",6525
5/21/2022,1,Chelsea,"6,525.00",6525
5/21/2022,1,Marco,"6,525.00",6525
5/22/2022,2,DD 36x60,"13,805.00",27610
5/22/2022,1,Michelle,"9,321.00",9321
5/22/2022,1,Clarise,"9,516.00",9516
5/22/2022,1,Royce,"6,357.00",6357
5/22/2022,1,Ruth,"6,825.00",6825
5/22/2022,1,Jonas,"6,825.00",6825
5/22/2022,1,Danna,"8,938.80",8938.8
5/22/2022,1,Liera 48,"8,073.00",8073
5/23/2022,1,Jessa,"9,680.00",9680
5/23/2022,1,Michelle,"10,516.00",10516
5/23/2022,1,Bella,"10,296.00",10296
5/23/2022,1,Ayesha,"23,056.00",23056
5/23/2022,1,Lalie,"14,520.00",14520
5/23/2022,2,Royce,"7,172.00",14344
5/23/2022,1,Khim,"9,637.50",9637.5
5/23/2022,1,Chloe,"6,525.00",6525
5/23/2022,1,Jessa,"8,812.50",8812.5
5/23/2022,1,Ayen,"9,562.50",9562.5
5/23/2022,1,Francia,"17,025.00",17025
5/24/2022,1,Clarise,"10,050.00",10050
5/24/2022,1,Julius,"10,600.00",10600
5/24/2022,1,Celine,"9,115.00",9115
5/24/2022,1,Shiela,"10,400.00",10400
